,carat,cut,color,clarity,depth,table,price,x,y,z
28667,2.0,Ideal,I,SI1,61.4,57.0,16407,8.05,8.11,4.96
28668,0.4,Ideal,D,VS2,62.2,55.0,909,4.72,4.74,2.94
28669,0.72,Premium,E,VS2,62.5,59.0,3078,5.7,5.73,3.57
28670,0.7,Ideal,E,VS1,62.3,54.0,3345,5.67,5.71,3.54
28671,1.12,Ideal,G,SI2,61.5,57.0,5018,6.74,6.68,4.13
28672,1.6,Very Good,H,SI1,63.2,55.0,9946,7.46,7.41,4.7
28673,1.78,Premium,H,VS1,60.2,59.0,15460,7.83,7.96,4.75
28674,2.02,Ideal,G,SI2,63.5,54.0,15814,7.96,8.02,5.07
28675,0.81,Very Good,F,SI1,61.7,57.0,2858,6.0,6.05,3.72
28676,1.05,Premium,F,SI1,61.8,56.0,5557,6.55,6.45,4.02
28677,1.1,Ideal,E,SI2,61.6,56.0,5082,6.61,6.64,4.08
28678,0.34,Very Good,G,VVS1,60.9,57.0,819,4.53,4.56,2.76
28679,0.91,Very Good,F,VS1,63.5,56.0,4739,6.18,6.14,3.91
28680,0.76,Very Good,G,VVS2,61.5,59.0,3394,5.83,5.91,3.61
28681,1.0,Premium,G,SI2,61.8,58.0,4319,6.39,6.43,3.96
28682,0.75,Very Good,G,SI1,62.1,60.0,2634,5.79,5.83,3.61
28683,1.14,Premium,G,SI2,61.1,59.0,4688,6.77,6.72,4.12
28684,0.7,Ideal,D,VS1,61.4,57.0,4323,5.71,5.76,3.52
28685,0.7,Fair,G,SI1,61.6,66.0,1995,5.62,5.57,3.45
28686,0.9,Ideal,H,VS1,62.1,56.0,5013,6.15,6.2,3.83
28687,0.72,Ideal,F,VVS2,61.2,56.0,3816,5.78,5.81,3.55
28688,0.6,Ideal,I,SI1,62.2,58.0,1342,5.37,5.41,3.35
28689,2.11,Premium,J,SI2,61.0,58.0,12440,8.2,8.29,5.03
28690,0.39,Ideal,F,VVS2,62.0,54.0,988,4.7,4.72,2.92
28691,1.0,Good,F,SI2,63.7,57.0,3906,6.32,6.36,4.04
28692,0.37,Premium,F,SI1,60.3,58.0,616,4.62,4.66,2.8
28693,0.75,Ideal,F,SI2,62.1,55.0,2586,5.83,5.87,3.63
28694,0.32,Ideal,G,SI2,62.5,57.0,421,4.35,4.38,2.73
28695,1.29,Good,D,SI2,57.9,59.0,6140,7.22,7.18,4.17
28696,2.23,Very Good,J,VS2,61.0,58.0,14732,8.36,8.39,5.11
28697,0.41,Good,E,SI1,63.3,57.0,755,4.73,4.75,3.0
28698,1.22,Ideal,I,SI1,61.7,57.0,5602,6.91,6.86,4.25
28699,0.33,Ideal,H,SI1,63.0,56.0,594,4.42,4.41,2.78
28700,0.45,Fair,F,SI1,57.9,66.0,794,5.08,4.98,2.91
28701,0.33,Premium,H,VS1,62.1,59.0,579,4.43,4.46,2.76
28702,0.9,Premium,F,SI2,60.1,59.0,3704,6.31,6.24,3.77
28703,0.28,Very Good,E,VS1,61.8,55.0,489,4.21,4.24,2.61
28704,0.7,Ideal,E,VS2,61.7,55.0,3612,5.7,5.74,3.53
28705,0.4,Very Good,D,VS1,63.3,57.0,967,4.66,4.72,2.97
28706,0.34,Ideal,E,VS1,60.3,57.0,875,4.52,4.54,2.73
28707,2.07,Good,I,VS2,64.1,57.0,15119,8.07,8.0,5.15
28708,0.32,Ideal,E,SI1,61.5,55.0,532,4.4,4.44,2.72
28709,0.41,Premium,E,SI1,60.2,60.0,755,4.78,4.82,2.89
28710,0.32,Ideal,H,VS1,61.8,55.0,720,4.42,4.41,2.73
28711,0.62,Ideal,F,VVS1,61.9,56.0,3499,5.46,5.48,3.38
28712,1.22,Premium,J,SI2,62.6,59.0,3156,6.79,4.24,3.76
28713,2.39,Ideal,I,VS2,62.2,55.0,17955,8.58,8.56,5.33
28714,0.41,Good,E,SI1,63.6,58.0,705,4.72,4.74,3.01
28715,0.52,Very Good,J,VS2,60.7,56.0,1141,5.19,5.23,3.16
28716,0.51,Ideal,F,SI2,60.2,55.0,1191,5.19,5.24,3.14
28717,1.51,Very Good,F,VVS2,58.0,65.0,16613,7.58,7.62,4.41
28718,0.9,Very Good,H,VVS1,62.1,59.0,4664,6.17,6.19,3.84
28719,0.91,Premium,E,SI1,60.5,61.0,4138,6.23,6.19,3.76
28720,1.5,Very Good,G,SI1,62.1,58.0,10019,7.26,7.3,4.52
28721,1.0,Fair,J,SI1,65.3,57.0,3175,6.33,6.12,4.08
28722,0.54,Ideal,E,VS2,61.8,57.0,1590,5.23,5.26,3.24
28723,0.56,Very Good,G,SI1,58.8,59.0,1340,5.38,5.4,3.17
28724,2.09,Ideal,I,SI2,61.2,57.0,13933,8.27,8.19,5.04
28725,0.33,Very Good,I,VS1,63.2,57.0,668,4.4,4.37,2.77
28726,0.91,Ideal,H,SI2,60.3,57.0,3363,6.31,6.27,3.79
28727,0.5,Premium,G,VVS2,62.2,61.0,1806,5.09,5.07,3.16
28728,1.07,Ideal,G,SI1,60.2,57.0,5453,6.7,6.59,4.0
28729,0.91,Good,G,VS1,64.1,59.0,4150,6.1,6.13,3.92
28730,0.72,Premium,H,SI1,62.5,57.0,2398,5.73,5.67,3.56
28731,0.32,Very Good,G,SI1,62.0,55.0,477,4.41,4.43,2.74
28732,0.5,Very Good,F,VVS2,61.9,56.0,2003,5.09,5.12,3.16
28733,1.21,Fair,J,SI1,65.3,60.0,4147,6.6,6.51,4.28
28734,0.4,Ideal,G,VVS2,62.4,56.0,1050,4.74,4.72,2.95
28735,1.69,Premium,I,I1,62.4,60.0,6436,7.59,7.56,4.73
28736,0.27,Very Good,E,VVS2,62.0,60.0,552,4.15,4.17,2.58
28737,1.0,Very Good,I,VS1,63.3,55.0,4641,6.39,6.34,4.03
28738,0.52,Very Good,E,VS1,63.4,54.0,1601,5.08,5.11,3.23
28739,1.0,Fair,F,SI2,65.7,61.0,3443,6.13,6.11,4.02
28740,1.01,Very Good,F,SI2,60.0,59.0,4416,6.48,6.61,3.93
28741,0.45,Ideal,F,SI2,62.5,57.0,996,4.9,4.86,3.05
28742,1.02,Premium,D,SI2,60.2,58.0,5257,6.56,6.53,3.94
28743,0.73,Premium,E,VS2,61.6,59.0,2821,5.77,5.73,3.54
28744,1.31,Premium,I,SI1,63.0,57.0,5869,6.96,6.91,4.37
28745,0.41,Ideal,H,SI1,61.3,55.0,1056,4.81,4.85,2.96
28746,2.18,Premium,F,SI1,61.2,60.0,18717,8.38,8.3,5.1
28747,1.18,Ideal,I,VVS1,59.7,54.0,6494,6.99,6.92,4.15
28748,0.5,Premium,E,SI2,59.4,60.0,1181,5.21,5.16,3.08
28749,1.0,Very Good,E,SI2,61.9,59.0,4311,6.39,6.43,3.97
28750,0.7,Very Good,H,SI1,59.2,59.0,2018,5.79,5.86,3.45
28751,0.52,Ideal,E,VVS2,62.3,57.0,2116,5.12,5.15,3.2
28752,0.86,Very Good,I,VS1,61.2,58.0,2905,6.1,6.16,3.75
28753,0.49,Premium,D,VVS2,58.8,60.0,1940,5.26,5.14,3.06
28754,0.7,Very Good,E,VS1,63.4,56.0,3107,5.6,5.63,3.56
28755,0.4,Ideal,G,VVS1,61.6,57.0,1123,4.75,4.76,2.93
28756,0.55,Good,J,VS2,64.1,54.0,1134,5.21,5.18,3.33
28757,1.2,Very Good,J,SI1,60.5,59.0,4455,6.79,6.84,4.12
28758,0.52,Ideal,G,VS2,61.7,56.0,1428,5.15,5.19,3.19
28759,0.33,Premium,H,VVS2,61.6,58.0,666,4.42,4.45,2.73
28760,0.38,Premium,D,VVS1,60.4,59.0,1400,4.7,4.71,2.84
28761,0.62,Ideal,H,SI1,61.4,56.0,1618,5.51,5.49,3.38
28762,2.01,Premium,H,SI2,60.8,59.0,12423,8.08,8.0,4.89
28763,0.33,Premium,F,VS2,62.4,58.0,666,4.37,4.41,2.74
28764,1.01,Very Good,F,VS1,61.0,58.0,6719,6.47,6.54,3.97
28765,1.01,Premium,G,SI1,62.5,60.0,4588,6.34,6.39,3.98
28766,1.54,Premium,I,SI1,60.8,61.0,8969,7.48,7.41,4.53
28767,0.3,Ideal,D,VS1,62.2,56.0,835,4.31,4.27,2.67
28768,0.76,Ideal,F,VS1,61.6,56.0,3446,5.87,5.91,3.63
28769,1.05,Ideal,I,VS1,61.5,55.0,5101,6.56,6.61,4.05
28770,1.02,Premium,E,SI2,59.6,59.0,4478,6.59,6.54,3.91
28771,0.9,Premium,G,SI1,60.6,61.0,3407,6.16,6.12,3.72
28772,0.72,Premium,J,VS2,61.7,58.0,2043,5.77,5.67,3.53
28773,0.43,Premium,F,SI1,61.6,59.0,1016,4.87,4.83,2.99
28774,1.51,Ideal,G,SI2,60.5,55.0,8794,7.4,7.36,4.46
28775,1.5,Very Good,I,SI1,63.1,54.0,8408,7.34,7.31,4.62
28776,0.59,Ideal,F,VS1,61.1,56.0,2140,5.43,5.47,3.33
28777,1.15,Premium,H,SI2,62.4,57.0,4508,6.66,6.59,4.14
28778,0.66,Good,H,VS1,59.9,60.3,1832,5.61,5.67,3.37
28779,1.73,Premium,I,SI2,61.1,62.0,7270,7.64,7.54,4.64
28780,0.56,Very Good,J,SI1,60.3,59.0,957,5.3,5.34,3.21
28781,0.5,Very Good,E,SI1,63.4,55.0,1289,5.02,5.1,3.21
28782,0.7,Ideal,F,SI1,60.3,58.0,2671,5.76,5.81,3.49
28783,0.3,Premium,I,SI1,60.9,59.0,394,4.34,4.36,2.65
28784,0.32,Premium,G,VS1,60.6,60.0,828,4.44,4.4,2.68
28785,1.22,Fair,I,SI1,66.2,60.0,4099,6.61,6.56,4.36
28786,1.03,Premium,J,VS1,61.8,58.0,3957,6.51,6.41,3.99
28787,0.32,Premium,E,VVS2,61.5,58.0,842,4.36,4.42,2.7
28788,1.03,Ideal,F,VS1,60.7,56.0,7429,6.6,6.54,3.99
28789,0.36,Ideal,G,VS1,61.5,58.0,725,4.59,4.61,2.83
28790,0.3,Premium,D,SI1,62.3,58.0,552,4.28,4.32,2.68
28791,0.46,Premium,F,VVS1,61.4,57.0,1736,4.99,4.95,3.05
28792,0.34,Ideal,I,SI1,62.4,56.0,459,4.45,4.49,2.79
28793,0.31,Ideal,J,VS1,61.7,55.1,429,4.36,4.39,2.7
28794,1.61,Premium,F,SI1,62.9,59.0,8024,7.5,7.43,4.69
28795,0.33,Ideal,G,VS2,62.2,56.0,743,4.44,4.43,2.76
28796,0.55,Ideal,E,SI1,60.9,56.0,1556,5.32,5.28,3.23
28797,0.41,Ideal,G,SI1,61.6,57.0,1110,4.77,4.81,2.95
28798,0.34,Ideal,D,VS2,62.3,55.0,805,4.45,4.48,2.78
28799,1.7,Premium,I,VS2,61.4,59.0,11519,7.6,7.68,4.69
28800,0.25,Very Good,E,VVS2,63.0,57.0,575,4.0,4.06,2.54
28801,0.42,Ideal,F,VVS2,61.6,56.0,1142,4.83,4.85,2.98
28802,0.4,Premium,F,VS1,61.5,59.0,1050,4.76,4.71,2.91
28803,0.26,Ideal,F,VS2,62.1,57.0,453,4.06,4.12,2.54
28804,0.31,Ideal,D,SI1,61.7,57.0,732,4.38,4.34,2.69
28805,0.32,Ideal,G,VS1,62.3,55.0,559,4.39,4.41,2.74
28806,1.54,Ideal,H,SI2,60.9,56.0,9624,7.45,7.43,4.53
28807,1.52,Ideal,E,VS2,62.4,55.0,15488,7.42,7.32,4.6
28808,0.39,Very Good,F,VS1,57.1,61.0,1000,4.86,4.91,2.79
28809,0.3,Ideal,H,IF,62.1,57.0,764,4.29,4.31,2.67
28810,0.31,Very Good,F,VVS1,59.4,57.0,779,4.39,4.43,2.62
28811,0.52,Premium,E,I1,60.8,60.0,1037,5.2,5.17,3.15
28812,0.72,Fair,I,VVS2,65.7,57.0,2131,5.56,5.64,3.68
28813,1.02,Very Good,H,VS2,62.5,56.0,5217,6.42,6.45,4.02
28814,0.38,Very Good,D,VVS2,60.8,55.0,944,4.67,4.71,2.85
28815,0.38,Ideal,E,SI2,62.1,54.1,628,4.64,4.69,2.9
28816,1.02,Premium,D,SI2,61.5,58.0,4381,6.51,6.33,3.95
28817,1.67,Ideal,F,VS2,61.8,57.0,17351,7.62,7.58,4.7
28818,0.78,Very Good,D,VS2,63.0,58.0,3534,5.8,5.86,3.67
28819,0.51,Premium,E,VS2,61.5,60.0,1567,5.12,5.09,3.14
28820,1.02,Premium,D,SI2,62.5,59.0,4818,6.38,6.43,4.0
28821,0.39,Very Good,F,VVS2,61.7,56.0,965,4.7,4.74,2.91
28822,1.51,Ideal,I,SI1,62.7,57.0,8400,7.35,7.3,4.59
28823,0.53,Very Good,E,SI1,59.7,59.0,1415,5.27,5.29,3.15
28824,0.34,Ideal,D,VS2,61.9,55.0,802,4.49,4.52,2.79
28825,1.0,Premium,E,SI2,62.0,59.0,4077,6.43,6.3,3.95
28826,0.4,Very Good,E,SI2,62.9,58.0,666,4.7,4.74,2.97
28827,0.73,Ideal,F,SI2,59.6,56.0,2164,5.89,5.85,3.5
28828,0.4,Ideal,J,VS1,62.2,54.0,633,4.72,4.76,2.95
28829,1.09,Ideal,F,SI1,62.0,56.0,5816,6.59,6.61,4.09
28830,0.33,Ideal,G,VS1,61.6,57.0,666,4.41,4.45,2.73
28831,1.04,Very Good,D,SI1,58.9,58.0,6138,6.66,6.69,3.93
28832,0.53,Ideal,E,SI1,61.2,54.0,1303,5.21,5.25,3.2
28833,0.73,Ideal,G,VVS1,61.6,56.0,3487,5.77,5.82,3.57
28834,1.7,Fair,G,VS2,64.5,58.0,14860,7.51,7.43,4.82
28835,0.42,Premium,E,SI1,61.6,59.0,773,4.83,4.85,2.98
28836,0.64,Ideal,E,VVS2,62.1,53.0,3157,5.51,5.54,3.43
28837,0.71,Ideal,E,VS1,62.2,57.0,3081,5.74,5.7,3.56
28838,0.41,Ideal,F,VS2,62.1,56.0,863,4.74,4.79,2.96
28839,0.51,Ideal,E,SI2,61.0,56.0,1098,5.16,5.2,3.16
28840,1.26,Premium,D,VS2,62.5,59.0,9720,6.91,6.85,4.3
28841,1.15,Premium,H,SI2,61.6,60.0,4743,6.72,6.75,4.15
28842,0.3,Premium,H,VS2,62.3,58.0,473,4.31,4.33,2.69
28843,0.34,Ideal,F,VS2,61.6,57.0,686,4.47,4.53,2.77
28844,1.04,Premium,E,SI2,62.8,59.0,4370,6.45,6.41,4.04
28845,1.11,Premium,F,SI2,62.5,59.0,4134,6.59,6.53,4.1
28846,0.31,Very Good,I,SI1,63.0,57.0,408,4.32,4.34,2.73
28847,0.52,Ideal,D,VS2,62.3,54.0,1919,5.19,5.14,3.22
28848,0.32,Very Good,H,VS1,60.5,59.0,561,4.41,4.42,2.67
28849,0.32,Ideal,F,IF,62.2,55.0,1010,4.38,4.4,2.73
28850,0.33,Very Good,I,SI1,61.4,58.0,445,4.46,4.5,2.75
28851,0.51,Ideal,G,VVS2,61.5,57.0,1974,5.18,5.13,3.17
28852,0.32,Very Good,H,SI1,63.1,58.0,591,4.36,4.33,2.74
28853,0.5,Very Good,G,VVS2,62.9,57.0,1838,5.04,5.11,3.19
28854,1.31,Ideal,H,VS1,61.5,55.0,8429,7.02,7.05,4.33
28855,0.71,Ideal,F,VVS1,62.0,56.0,4454,5.72,5.77,3.56
28856,0.51,Premium,D,SI1,61.9,60.0,1642,5.15,5.12,3.18
28857,0.61,Ideal,E,SI1,61.2,56.0,1800,5.5,5.48,3.36
28858,0.9,Premium,G,SI1,62.2,60.0,3984,6.14,6.07,3.8
28859,0.7,Premium,E,VS2,62.5,59.0,2737,5.65,5.62,3.52
28860,1.2,Ideal,E,VVS1,61.6,57.0,13597,6.83,6.78,4.19
28861,1.51,Good,F,VVS2,63.7,58.0,14654,7.18,7.24,4.59
28862,0.54,Ideal,G,VVS2,60.6,56.0,1985,5.26,5.27,3.19
28863,0.7,Very Good,J,VVS1,63.3,55.0,2042,5.63,5.68,3.58
28864,1.01,Good,E,VS1,63.8,55.0,7665,6.41,6.32,4.06
28865,0.23,Very Good,E,VVS2,59.4,59.0,530,4.03,4.08,2.41
28866,1.5,Premium,H,SI2,62.3,60.0,8490,7.22,7.3,4.52
28867,0.3,Premium,G,VVS2,62.6,58.0,684,4.27,4.29,2.68
28868,0.24,Ideal,E,SI1,62.5,56.0,486,4.01,3.99,2.5
28869,0.4,Ideal,E,SI2,62.6,54.0,644,4.68,4.71,2.94
28870,0.34,Ideal,D,VVS1,62.4,55.0,1211,4.49,4.45,2.79
28871,1.21,Premium,E,SI1,62.6,58.0,7203,6.79,6.82,4.26
28872,1.52,Premium,G,VS1,61.5,58.0,13207,7.39,7.31,4.52
28873,1.11,Ideal,F,VS2,61.8,56.0,9057,6.66,6.7,4.13
28874,2.04,Ideal,G,SI1,59.0,57.0,18663,8.32,8.37,4.92
28875,0.42,Good,H,SI1,63.6,57.0,838,4.79,4.74,3.03
28876,1.52,Premium,J,VS1,62.2,59.0,8426,7.32,7.38,4.57
28877,1.0,Good,E,SI2,57.7,65.0,3763,6.59,6.55,3.79
28878,0.33,Ideal,E,VS2,61.5,55.0,738,4.47,4.5,2.76
28879,0.76,Premium,G,VS1,59.6,57.0,2937,6.01,5.91,3.55
28880,0.75,Very Good,E,SI1,63.4,57.0,2698,5.77,5.75,3.65
28881,0.57,Ideal,H,VS2,61.5,57.0,1759,5.35,5.38,3.3
28882,1.51,Good,D,SI2,62.1,60.0,9069,7.25,7.3,4.52
28883,0.55,Ideal,H,VVS1,61.6,55.0,2303,5.26,5.29,3.25
28884,1.11,Premium,H,VS2,60.9,57.0,5395,6.77,6.69,4.1
28885,0.33,Ideal,G,VS1,62.4,56.0,854,4.45,4.43,2.77
28886,0.25,Very Good,F,VVS2,59.0,58.0,575,4.1,4.14,2.43
28887,0.41,Premium,H,SI1,62.0,59.0,876,4.8,4.78,2.97
28888,1.25,Very Good,H,SI1,62.4,55.0,6113,6.85,6.89,4.29
28889,0.4,Very Good,D,VS2,62.8,58.0,993,4.66,4.71,2.94
28890,0.5,Ideal,E,VVS2,61.7,55.7,2206,5.09,5.12,3.13
28891,1.3,Ideal,H,SI1,62.2,56.0,7054,7.03,6.98,4.36
28892,0.32,Ideal,D,SI1,61.3,55.0,558,4.41,4.46,2.72
28893,1.63,Good,I,SI1,63.7,58.0,9730,7.48,7.4,4.74
28894,0.37,Ideal,F,VVS2,60.5,60.0,876,4.65,4.67,2.82
28895,0.57,Good,F,SI1,63.2,55.0,1364,5.26,5.31,3.34
28896,0.39,Very Good,H,VVS2,62.1,58.0,855,4.63,4.65,2.88
28897,1.2,Very Good,I,SI1,62.9,57.0,5211,6.73,6.78,4.25
28898,0.42,Good,H,SI1,63.2,58.0,700,4.77,4.79,3.02
28899,0.4,Very Good,E,VS2,62.0,60.0,879,4.67,4.69,2.9
28900,1.14,Good,G,SI2,63.7,60.0,4233,6.69,6.6,4.24
28901,0.5,Premium,E,VS2,60.3,58.0,1920,5.15,5.13,3.1
28902,0.32,Ideal,D,VS2,62.5,56.0,758,4.38,4.45,2.76
28903,0.53,Ideal,G,SI1,61.0,55.0,1439,5.23,5.26,3.2
28904,0.23,Very Good,E,VS2,62.5,59.0,373,3.91,3.96,2.46
28905,0.43,Ideal,G,IF,62.4,54.0,1318,4.84,4.87,3.03
28906,0.7,Good,F,SI1,63.5,59.0,1988,5.58,5.64,3.56
28907,1.01,Ideal,H,SI2,61.7,56.0,4357,6.41,6.46,3.97
28908,0.51,Ideal,E,SI1,62.0,55.0,1343,5.12,5.14,3.18
28909,0.62,Very Good,H,VS2,61.7,63.0,1709,5.48,5.42,3.36
28910,0.94,Very Good,D,SI2,62.0,57.0,3634,6.28,6.34,3.91
28911,0.31,Ideal,D,SI1,61.4,55.0,571,4.35,4.38,2.68
28912,1.79,Ideal,J,VS2,61.8,56.0,10658,7.74,7.85,4.82
28913,0.31,Ideal,D,SI1,63.0,55.0,732,4.34,4.32,2.73
28914,0.38,Very Good,F,VS1,62.8,56.0,933,4.59,4.64,2.9
28915,0.43,Very Good,H,VS2,63.4,55.0,994,4.82,4.86,3.07
28916,1.17,Very Good,H,VS2,59.6,59.0,5585,6.84,6.88,4.09
28917,0.44,Ideal,E,VS1,61.5,56.0,1155,4.92,4.9,3.02
28918,0.33,Ideal,H,IF,60.5,56.0,959,4.54,4.52,2.74
28919,1.62,Ideal,F,VS1,61.3,56.0,16790,7.54,7.63,4.65
28920,0.37,Ideal,G,SI1,61.4,55.0,586,4.63,4.68,2.86
28921,1.51,Premium,I,VS1,61.1,61.0,10401,7.37,7.32,4.49
28922,0.47,Premium,G,SI1,59.5,60.0,1110,5.09,5.06,3.02
28923,1.52,Very Good,G,VS2,62.1,58.0,12840,7.36,7.43,4.59
28924,1.01,Fair,G,SI1,66.1,56.0,3671,6.26,6.2,4.12
28925,0.56,Ideal,E,VS2,61.7,54.0,1915,5.35,5.28,3.28
28926,0.32,Good,J,SI1,63.2,56.0,374,4.31,4.36,2.74
28927,1.14,Ideal,H,VS2,61.6,56.0,5937,6.72,6.68,4.13
28928,0.57,Ideal,F,VS1,62.3,57.0,1961,5.29,5.32,3.3
28929,0.33,Ideal,I,IF,61.8,55.0,891,4.47,4.46,2.76
28930,0.32,Ideal,D,VS2,62.1,56.0,972,4.43,4.39,2.74
28931,0.4,Ideal,E,VS2,61.1,56.0,975,4.77,4.75,2.91
28932,0.45,Ideal,G,SI1,62.0,54.0,852,4.95,4.98,3.08
28933,0.31,Premium,E,VS2,58.6,58.0,639,4.46,4.42,2.6
28934,1.52,Premium,J,VS2,62.0,59.0,7758,7.28,7.31,4.52
28935,0.63,Good,H,VS1,62.9,54.0,1767,5.47,5.56,3.47
28936,1.32,Premium,F,VS2,60.9,59.0,10423,7.12,7.06,4.32
28937,0.3,Ideal,E,VVS1,61.2,57.0,1102,4.33,4.36,2.66
28938,0.41,Ideal,D,VS2,62.8,55.0,1076,4.73,4.7,2.96
28939,0.76,Ideal,D,SI2,62.4,57.0,2770,5.78,5.83,3.62
28940,0.31,Very Good,G,VVS2,62.9,58.0,707,4.27,4.31,2.7
28941,1.51,Premium,E,SI2,59.3,61.0,8135,7.57,7.51,4.47
28942,0.3,Ideal,I,SI1,61.9,58.0,422,4.27,4.32,2.66
28943,1.2,Premium,H,SI2,61.4,58.0,5779,6.81,6.77,4.17
28944,1.01,Good,E,SI1,56.9,61.0,4928,6.65,6.6,3.77
28945,0.3,Ideal,F,VVS2,61.6,53.0,694,4.35,4.39,2.69
28946,0.82,Ideal,E,VS2,61.9,57.0,3903,6.01,5.98,3.71
28947,0.81,Ideal,D,SI1,61.5,57.0,2748,6.0,6.03,3.7
28948,1.53,Very Good,H,VS2,62.2,58.0,11178,7.3,7.34,4.55
28949,0.5,Very Good,F,VVS2,60.8,59.0,1915,5.08,5.11,3.1
28950,1.1,Ideal,I,SI1,60.8,61.0,4868,6.63,6.7,4.05
28951,0.3,Premium,E,VS2,62.3,58.0,844,4.32,4.28,2.68
28952,1.73,Very Good,G,VVS2,62.6,55.0,18211,7.66,7.76,4.83
28953,1.01,Premium,F,VS2,61.3,61.0,6271,6.38,6.34,3.9
28954,0.74,Premium,H,VS2,59.9,57.0,2485,5.91,5.87,3.53
28955,1.0,Premium,F,SI1,62.4,58.0,3528,6.39,6.27,3.95
28956,0.7,Ideal,I,SI1,60.4,57.0,2623,5.75,5.79,3.49
28957,0.59,Very Good,E,SI2,63.8,57.0,1286,5.31,5.34,3.4
28958,1.5,Premium,I,SI2,60.8,58.0,7526,7.34,7.24,4.43
28959,1.06,Ideal,D,VS1,61.7,55.0,8893,6.53,6.57,4.04
28960,0.52,Very Good,E,SI1,61.0,61.0,1369,5.17,5.19,3.16
28961,0.55,Very Good,H,VS2,62.0,55.2,1548,5.28,5.31,3.28
28962,0.32,Very Good,D,VVS2,60.1,58.0,791,4.41,4.44,2.66
28963,0.7,Premium,G,SI2,58.0,60.0,2268,5.91,5.88,3.42
28964,0.31,Very Good,G,SI1,63.0,58.0,462,4.3,4.34,2.72
28965,1.09,Very Good,H,SI1,61.7,59.0,4849,6.53,6.59,4.05
28966,1.01,Premium,G,VVS2,60.9,59.0,6843,6.54,6.59,4.0
28967,0.43,Ideal,G,VS1,61.6,55.1,1005,4.85,4.89,3.0
28968,0.96,Premium,G,SI2,62.7,60.0,3215,6.29,6.11,3.89
28969,0.91,Premium,I,SI1,58.4,55.0,2700,6.34,6.32,3.7
28970,1.7,Ideal,J,SI2,62.0,53.0,7464,7.68,7.65,4.75
28971,0.4,Good,G,VS1,59.6,61.0,952,4.82,4.85,2.88
28972,0.98,Premium,F,SI2,62.3,56.0,3485,6.44,6.35,3.98
28973,2.02,Premium,J,SI2,62.7,60.0,11463,7.98,8.1,5.04
28974,0.3,Very Good,G,VVS1,62.8,55.0,635,4.28,4.31,2.7
28975,0.71,Premium,G,VS2,60.4,61.0,2515,5.81,5.77,3.5
28976,0.3,Premium,G,VVS2,61.3,57.0,878,4.33,4.29,2.64
28977,0.61,Fair,I,VS2,57.4,60.9,1437,5.6,5.65,3.23
28978,2.28,Premium,J,VS2,62.4,58.0,16369,8.45,8.35,5.24
28979,0.52,Very Good,H,SI1,63.1,57.0,1219,5.14,5.09,3.23
28980,1.02,Very Good,F,VVS2,62.9,59.0,8940,6.37,6.42,4.02
28981,0.5,Premium,G,VVS2,61.6,60.0,1935,5.13,5.1,3.15
28982,1.02,Very Good,E,VS1,58.9,59.0,7253,6.52,6.65,3.88
28983,0.9,Very Good,H,SI1,62.3,58.0,3595,6.16,6.19,3.85
28984,1.05,Ideal,G,SI1,61.9,56.0,5361,6.51,6.55,4.04
28985,0.5,Ideal,D,SI2,62.4,56.0,1332,5.1,5.06,3.17
28986,0.34,Ideal,E,SI1,61.0,57.0,765,4.51,4.48,2.74
28987,0.3,Ideal,F,SI1,61.4,55.0,475,4.34,4.36,2.67
28988,0.31,Ideal,E,VVS2,62.0,54.0,791,4.38,4.4,2.72
28989,0.31,Good,E,SI1,63.1,55.0,544,4.33,4.36,2.74
28990,1.05,Ideal,G,SI2,62.2,54.0,4667,6.52,6.56,4.07
28991,0.3,Ideal,E,VVS2,60.8,56.0,949,4.35,4.37,2.65
28992,0.4,Premium,D,SI1,61.6,58.0,772,4.69,4.73,2.9
28993,1.01,Fair,E,SI1,69.5,55.0,4853,6.0,5.94,4.15
28994,0.54,Ideal,I,SI2,61.8,54.0,964,5.24,5.27,3.25
28995,1.5,Premium,E,VS1,62.5,58.0,16023,7.21,7.28,4.53
28996,1.28,Very Good,I,SI2,62.6,58.0,5654,6.87,6.89,4.32
28997,0.7,Very Good,H,VS1,62.5,61.0,2453,5.62,5.67,3.53
28998,1.16,Ideal,G,VVS1,60.5,57.0,9075,6.78,6.83,4.12
28999,0.57,Ideal,F,SI1,61.6,57.0,1571,5.37,5.34,3.3
29000,0.3,Very Good,F,IF,62.5,56.0,886,4.27,4.3,2.68
29001,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
29002,0.5,Fair,H,VS1,66.5,60.0,1155,4.93,4.85,3.25
29003,0.71,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54
29004,1.02,Very Good,E,VS2,60.3,60.0,6103,6.58,6.48,3.94
29005,2.51,Good,G,SI2,59.5,65.0,14251,8.87,8.74,5.24
29006,0.7,Very Good,F,VVS1,63.1,58.0,3622,5.6,5.66,3.55
29007,0.34,Ideal,D,VS2,61.3,57.0,805,4.47,4.5,2.75
29008,0.78,Very Good,F,SI1,62.4,58.0,3045,5.83,5.86,3.65
29009,0.51,Ideal,F,VVS2,61.7,56.0,2197,5.11,5.13,3.16
29010,0.34,Premium,H,VVS2,62.7,59.0,880,4.47,4.43,2.79
29011,0.23,Very Good,D,VVS1,60.5,55.0,472,4.01,4.02,2.43
