,carat,cut,color,clarity,depth,table,price,x,y,z
1820,0.32,Premium,I,SI1,61.0,59.0,432,4.36,4.39,2.67
1821,0.36,Ideal,D,VS2,61.1,57.0,928,4.6,4.63,2.82
1822,1.01,Very Good,H,SI2,60.6,61.0,3888,6.38,6.45,3.89
1823,1.6,Premium,G,VVS2,60.6,60.0,16068,7.51,7.57,4.57
1824,1.02,Premium,G,VS1,60.8,58.0,6505,6.52,6.47,3.95
1825,1.0,Ideal,E,SI1,62.6,56.0,4480,6.37,6.29,3.96
1826,1.2,Ideal,G,VS1,62.4,57.1,8698,6.72,6.79,4.23
1827,0.97,Ideal,H,VS2,62.9,56.0,4943,6.35,6.31,3.98
1828,0.53,Ideal,D,SI1,61.2,57.0,1706,5.24,5.19,3.19
1829,0.32,Ideal,I,VVS2,62.2,54.5,567,4.38,4.42,2.74
1830,0.51,Very Good,E,VVS2,60.0,58.0,2365,5.2,5.23,3.13
1831,0.3,Ideal,E,IF,61.1,57.0,1013,4.31,4.33,2.64
1832,0.5,Premium,F,SI1,60.1,59.0,1332,5.17,5.14,3.1
1833,1.31,Premium,H,SI2,61.7,59.0,4548,7.03,6.98,4.32
1834,1.5,Premium,J,VVS2,61.5,60.0,8870,7.31,7.27,4.48
1835,1.23,Ideal,H,SI2,62.4,57.0,6152,6.79,6.84,4.25
1836,0.25,Premium,E,VVS2,62.5,59.0,576,4.02,4.05,2.52
1837,1.04,Ideal,F,VS1,63.0,56.0,7338,6.5,6.45,4.08
1838,1.0,Fair,E,SI2,69.0,56.0,3763,6.01,5.94,4.12
1839,1.2,Ideal,J,SI1,62.5,55.0,4536,6.84,6.79,4.26
1840,0.73,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55
1841,1.27,Premium,G,VVS2,61.0,58.0,10203,6.96,7.01,4.26
1842,0.42,Ideal,E,VVS2,61.3,56.0,1216,4.81,4.85,2.96
1843,0.41,Premium,D,SI1,59.6,59.0,791,4.82,4.85,2.88
1844,1.02,Very Good,G,VS2,63.2,57.0,6169,6.41,6.38,4.04
1845,0.5,Very Good,D,SI2,58.5,60.0,1074,5.19,5.21,3.04
1846,0.95,Premium,J,VVS2,62.6,59.0,3669,6.23,6.26,3.91
1847,0.43,Ideal,H,SI1,62.3,56.0,716,4.83,4.86,3.02
1848,0.54,Ideal,D,VS2,61.2,56.0,1725,5.24,5.28,3.22
1849,1.01,Ideal,E,SI1,61.8,56.0,5132,6.46,6.51,4.01
1850,0.71,Very Good,E,VS2,59.9,59.0,2921,5.77,5.81,3.47
1851,0.3,Ideal,E,VVS1,60.5,57.0,956,4.39,4.34,2.64
1852,0.9,Good,G,SI2,63.3,59.0,3162,6.07,6.12,3.86
1853,0.54,Ideal,D,VVS2,61.5,55.0,2848,5.25,5.29,3.24
1854,0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55
1855,0.5,Very Good,E,SI1,63.2,57.0,1415,5.06,5.03,3.19
1856,0.36,Ideal,D,SI1,61.6,56.0,851,4.58,4.54,2.81
1857,0.4,Ideal,E,VVS2,61.1,57.0,895,4.77,4.79,2.92
1858,0.3,Very Good,G,VVS2,60.4,60.0,638,4.3,4.34,2.61
1859,1.12,Ideal,J,SI2,62.5,57.0,4325,6.63,6.59,4.13
1860,1.53,Good,E,SI1,63.5,58.0,11303,7.29,7.35,4.65
1861,1.26,Very Good,G,SI1,63.2,61.0,7000,6.87,6.81,4.32
1862,0.31,Premium,H,VS2,62.5,60.0,628,4.36,4.31,2.71
1863,1.51,Good,H,SI2,59.9,64.0,7340,7.53,7.39,4.47
1864,1.5,Very Good,D,VS2,63.6,55.0,14368,7.17,7.24,4.58
1865,0.52,Ideal,E,VS2,61.8,55.0,1815,5.19,5.17,3.2
1866,0.31,Ideal,E,VVS2,62.0,54.0,864,4.38,4.39,2.72
1867,1.07,Premium,F,SI1,59.6,58.0,5662,6.72,6.68,3.99
1868,0.72,Ideal,G,VVS2,61.9,57.0,3849,5.72,5.75,3.55
1869,1.39,Premium,J,VS1,60.8,58.0,7239,7.26,7.21,4.4
1870,0.31,Premium,E,VS2,61.3,60.0,680,4.32,4.39,2.67
1871,1.21,Ideal,H,VS2,62.9,55.0,7513,6.77,6.8,4.27
1872,0.28,Very Good,E,VS1,61.4,60.0,452,4.16,4.24,2.58
1873,0.25,Fair,F,SI2,54.4,64.0,1013,4.3,4.23,2.32
1874,1.0,Ideal,J,SI1,62.7,58.0,3788,6.35,6.41,4.0
1875,0.71,Good,G,VS2,64.2,58.0,2599,5.59,5.62,3.6
1876,2.02,Premium,H,SI2,62.6,59.0,13850,8.03,7.97,5.01
1877,0.32,Ideal,D,SI2,62.8,57.0,612,4.38,4.35,2.74
1878,0.53,Good,E,VS2,63.7,55.0,1607,5.12,5.15,3.27
1879,0.91,Very Good,E,SI2,58.5,60.0,3438,6.31,6.34,3.7
1880,0.34,Premium,D,VS2,59.3,59.0,881,4.59,4.55,2.71
1881,1.02,Ideal,H,SI1,61.9,57.0,4924,6.4,6.46,3.98
1882,2.19,Premium,J,SI2,58.8,58.0,10179,8.57,8.53,5.03
1883,1.29,Ideal,I,SI2,61.9,57.0,6097,6.99,7.04,4.34
1884,0.61,Good,E,VS2,60.8,59.0,2124,5.41,5.48,3.31
1885,0.71,Ideal,G,VVS2,61.5,56.0,3504,5.74,5.69,3.52
1886,1.25,Premium,H,SI1,62.2,57.0,6783,6.91,6.85,4.28
1887,0.7,Premium,I,VS2,60.8,59.0,2268,5.71,5.68,3.46
1888,0.9,Very Good,H,VVS2,62.9,58.0,4186,6.1,6.15,3.85
1889,1.0,Ideal,H,SI2,61.5,55.6,4459,6.41,6.48,3.96
1890,0.34,Ideal,F,VVS1,61.4,57.0,967,4.5,4.53,2.77
1891,0.35,Ideal,F,VS2,61.4,56.0,906,4.56,4.53,2.79
1892,1.08,Very Good,F,SI1,58.2,63.0,5256,6.69,6.78,3.92
1893,0.41,Ideal,E,VVS2,61.6,56.0,1243,4.8,4.78,2.95
1894,0.64,Good,D,SI1,57.7,57.0,1838,5.69,5.75,3.3
1895,1.52,Good,G,SI1,64.4,59.0,9368,7.18,7.25,4.65
1896,1.5,Premium,H,VS2,62.4,59.0,11194,7.32,7.29,4.56
1897,0.35,Ideal,H,SI1,61.5,56.0,523,4.56,4.58,2.81
1898,0.31,Premium,H,VS1,62.4,58.0,698,4.36,4.32,2.71
1899,1.11,Fair,E,SI2,64.7,61.0,4873,6.42,6.39,4.14
1900,0.35,Ideal,G,VS1,62.1,56.0,706,4.52,4.56,2.82
1901,0.9,Good,H,VVS1,64.3,59.0,4381,6.04,6.09,3.9
1902,0.3,Premium,F,VS2,61.8,60.0,673,4.3,4.27,2.65
1903,1.02,Ideal,G,SI1,62.2,57.0,4988,6.43,6.49,4.02
1904,0.9,Ideal,E,SI1,61.7,57.0,4921,6.18,6.24,3.83
1905,0.41,Premium,G,VS1,60.0,61.0,961,4.86,4.77,2.89
1906,1.4,Premium,H,SI1,60.5,60.0,8624,7.22,7.16,4.35
1907,0.58,Premium,E,SI1,62.7,58.0,1641,5.33,5.32,3.34
1908,0.8,Ideal,I,IF,62.4,58.0,3357,5.9,5.96,3.7
1909,0.3,Ideal,H,SI1,61.7,56.0,465,4.33,4.35,2.68
1910,0.7,Good,G,SI1,64.6,59.0,2137,5.49,5.54,3.56
1911,0.56,Ideal,D,SI2,61.3,56.0,1243,5.3,5.33,3.26
1912,0.32,Very Good,D,SI2,62.8,57.0,477,4.35,4.38,2.74
1913,0.43,Ideal,D,VS1,62.1,56.0,1207,4.85,4.87,3.02
1914,0.71,Fair,G,SI2,64.8,58.0,2055,5.6,5.57,3.62
1915,0.53,Ideal,H,SI2,61.9,54.0,1020,5.21,5.23,3.23
1916,0.9,Fair,F,SI2,65.7,59.0,2964,6.03,5.99,3.95
1917,0.4,Premium,F,VS2,61.0,59.0,1080,4.76,4.71,2.89
1918,0.71,Ideal,H,VS1,60.3,59.0,2487,5.75,5.79,3.48
1919,1.52,Ideal,I,VS1,61.4,57.0,9483,7.42,7.38,4.54
1920,0.5,Ideal,E,VVS2,62.2,54.0,2889,5.09,5.11,3.17
1921,1.5,Premium,J,SI2,62.6,56.0,5268,7.24,7.11,4.51
1922,1.62,Premium,E,SI2,60.8,59.0,9526,7.62,7.57,4.62
1923,1.27,Ideal,G,VS1,61.2,57.0,11206,6.97,6.98,4.27
1924,0.72,Ideal,E,VS2,60.6,57.0,3145,5.85,5.83,3.54
1925,0.36,Ideal,E,VS1,62.7,57.0,933,4.58,4.55,2.86
1926,1.51,Premium,G,SI1,62.5,60.0,10235,7.28,7.32,4.56
1927,0.97,Fair,I,I1,67.3,55.0,2357,6.08,6.02,4.07
1928,0.41,Premium,E,SI2,60.6,60.0,771,4.83,4.8,2.92
1929,1.26,Very Good,F,VS1,62.5,58.0,10284,6.83,6.94,4.3
1930,0.7,Ideal,H,SI1,61.2,56.0,2184,5.69,5.74,3.5
1931,0.23,Premium,F,VVS2,61.3,59.0,571,3.99,3.94,2.43
1932,0.3,Good,E,VVS1,57.8,60.0,763,4.45,4.48,2.58
1933,2.2,Ideal,I,VS1,61.4,57.0,15092,8.41,8.37,5.15
1934,1.2,Ideal,H,SI1,61.1,56.0,6968,6.92,6.87,4.21
1935,2.01,Premium,G,SI2,59.4,62.0,14939,8.27,8.22,4.9
1936,0.81,Ideal,E,SI1,61.5,56.0,3373,6.01,6.03,3.7
1937,0.31,Ideal,F,VS2,62.3,55.0,802,4.37,4.33,2.71
1938,0.32,Very Good,I,VS2,62.9,57.0,449,4.37,4.4,2.76
1939,0.7,Ideal,F,SI2,62.0,56.0,2355,5.68,5.71,3.53
1940,1.74,Ideal,F,SI1,62.4,57.0,14775,7.68,7.64,4.78
1941,1.05,Very Good,G,SI1,61.6,57.0,5197,6.51,6.54,4.02
1942,2.24,Premium,I,SI2,62.5,59.0,16097,8.36,8.28,5.2
1943,1.72,Premium,G,VS1,59.4,60.0,17765,7.86,7.82,4.66
1944,0.91,Very Good,J,VS1,63.5,55.0,3082,6.22,6.12,3.92
1945,0.5,Premium,D,VS2,61.2,60.0,1845,5.12,5.08,3.12
1946,0.38,Very Good,F,SI1,61.7,58.0,672,4.66,4.73,2.89
1947,0.79,Very Good,E,SI1,63.2,56.0,3053,5.91,5.83,3.71
1948,1.01,Ideal,E,SI1,62.4,56.0,5599,6.43,6.39,4.0
1949,0.38,Ideal,H,VVS2,61.4,57.0,1069,4.65,4.63,2.85
1950,1.35,Premium,G,SI1,62.4,58.0,5799,7.07,6.97,4.38
1951,1.08,Ideal,G,VVS1,61.6,56.0,8347,6.6,6.65,4.08
1952,1.05,Ideal,E,VS1,62.1,56.0,9160,6.57,6.48,4.05
1953,0.3,Very Good,G,VS2,63.1,56.0,675,4.28,4.25,2.69
1954,0.36,Premium,D,SI1,59.6,58.0,663,4.61,4.65,2.76
1955,1.5,Premium,H,SI2,60.2,59.0,5937,7.43,7.35,4.45
1956,1.5,Good,G,I1,63.7,57.0,4140,7.28,7.21,4.62
1957,0.41,Ideal,G,SI1,62.2,56.0,861,4.77,4.75,2.96
1958,0.4,Ideal,F,VVS1,61.3,55.0,1323,4.78,4.75,2.92
1959,0.3,Ideal,H,VVS1,62.3,57.0,650,4.25,4.28,2.65
1960,1.13,Premium,D,SI2,62.0,58.0,5280,6.64,6.68,4.13
1961,0.31,Premium,I,SI1,61.4,61.0,523,4.39,4.34,2.68
1962,2.01,Good,I,VS1,62.5,56.0,17365,7.96,8.0,4.99
1963,0.46,Ideal,G,VVS1,62.2,57.0,1393,4.93,4.98,3.08
1964,1.31,Premium,H,VS2,59.8,58.0,7732,7.19,7.09,4.27
1965,0.72,Very Good,E,SI1,63.3,56.0,3183,5.67,5.71,3.6
1966,0.52,Ideal,H,VS1,61.4,56.0,1408,5.2,5.23,3.2
1967,0.3,Ideal,F,IF,60.9,57.0,873,4.35,4.38,2.66
1968,0.31,Premium,E,VS2,60.5,60.0,544,4.34,4.39,2.64
1969,1.01,Ideal,G,VS1,62.4,58.0,6951,6.43,6.39,4.0
1970,1.0,Premium,E,VVS2,62.7,60.0,9050,6.34,6.32,3.97
1971,2.66,Good,H,SI2,63.8,57.0,16239,8.71,8.65,5.54
1972,1.09,Very Good,F,SI2,58.6,63.0,4629,6.73,6.78,3.96
1973,0.6,Premium,D,SI2,62.0,57.0,1196,5.43,5.35,3.34
1974,2.25,Premium,I,SI1,60.1,60.0,18034,8.55,8.51,5.13
1975,1.05,Ideal,G,SI1,62.3,55.0,5361,6.47,6.54,4.05
1976,0.7,Premium,J,VVS1,60.9,58.0,1844,5.74,5.79,3.51
1977,0.76,Ideal,I,SI1,61.6,54.0,2399,5.86,5.92,3.63
1978,1.01,Premium,H,SI1,63.0,60.0,4642,6.36,6.33,4.0
1979,0.32,Ideal,G,VS1,62.3,55.0,828,4.4,4.37,2.73
1980,2.51,Premium,I,SI2,62.3,57.0,18255,8.76,8.69,5.44
1981,0.31,Ideal,D,SI1,61.4,55.0,732,4.38,4.35,2.68
1982,2.0,Very Good,G,SI2,63.5,57.0,9475,7.91,7.86,4.99
1983,0.9,Ideal,G,SI2,62.8,54.0,3820,6.11,6.15,3.85
1984,0.32,Ideal,G,VS1,61.7,55.0,645,4.39,4.43,2.72
1985,0.31,Very Good,J,SI1,58.1,62.0,353,4.44,4.47,2.59
1986,0.56,Ideal,E,VS1,61.6,56.0,1773,5.26,5.32,3.26
1987,0.7,Good,F,SI1,63.1,64.0,2058,5.58,5.61,3.53
1988,1.5,Premium,E,VS1,60.3,60.0,16409,7.34,7.43,4.45
1989,1.06,Ideal,F,VS2,60.5,57.0,6399,6.6,6.58,3.99
1990,1.18,Ideal,G,VVS2,62.2,54.0,9252,6.78,6.82,4.23
1991,0.56,Ideal,E,VS2,61.4,57.0,1882,5.35,5.31,3.27
1992,0.78,Fair,G,SI1,64.6,56.0,2359,5.86,5.79,3.76
1993,0.41,Ideal,E,SI2,61.9,57.0,876,4.8,4.76,2.96
1994,1.62,Premium,H,SI1,61.3,60.0,10813,7.48,7.53,4.6
1995,0.9,Premium,F,SI2,61.4,58.0,3619,6.13,6.19,3.78
1996,1.5,Fair,G,VS2,66.2,53.0,10644,7.12,7.08,4.7
1997,1.06,Very Good,H,SI2,62.4,54.0,4516,6.5,6.54,4.07
1998,0.34,Ideal,E,SI2,61.3,55.0,454,4.49,4.52,2.76
1999,0.31,Ideal,D,VS2,61.8,57.0,734,4.36,4.38,2.7
2000,2.09,Premium,F,SI2,61.7,59.0,17840,8.21,8.23,5.07
2001,0.42,Premium,F,SI1,61.8,58.0,773,4.81,4.84,2.98
2002,1.1,Ideal,H,SI2,61.9,56.0,4250,6.65,6.63,4.11
2003,1.0,Premium,F,SI2,61.6,58.0,4480,6.44,6.35,3.94
2004,0.3,Ideal,E,VS2,62.0,56.0,658,4.31,4.34,2.68
2005,1.11,Good,I,VS2,63.6,58.0,4963,6.52,6.57,4.16
2006,0.84,Fair,G,VS1,55.6,64.0,2724,6.42,6.32,3.54
2007,0.3,Ideal,E,VVS2,61.4,55.0,949,4.33,4.36,2.67
2008,1.04,Ideal,G,VS2,59.4,58.0,6286,6.63,6.67,3.95
2009,1.5,Good,D,SI1,61.3,61.0,13603,7.32,7.39,4.51
2010,0.91,Good,G,VS2,63.6,58.0,4183,6.14,6.1,3.89
2011,0.57,Ideal,G,VVS2,61.7,54.0,2095,5.32,5.41,3.31
2012,1.04,Very Good,H,VVS2,59.1,60.0,6166,6.6,6.66,3.92
2013,0.51,Very Good,I,SI2,61.2,56.0,956,5.12,5.14,3.14
2014,0.32,Ideal,D,VVS2,60.6,56.0,1066,4.47,4.5,2.72
2015,0.56,Ideal,D,VS2,62.2,56.0,1963,5.24,5.28,3.27
2016,0.5,Ideal,F,SI1,62.7,57.0,1378,5.09,5.06,3.18
2017,0.35,Premium,D,SI2,62.3,58.0,669,4.54,4.48,2.81
2018,0.41,Ideal,D,VS2,62.4,55.0,1007,4.76,4.79,2.98
2019,0.74,Very Good,E,VS1,63.4,55.0,3357,5.78,5.76,3.66
2020,0.58,Ideal,G,VS2,61.1,55.0,1951,5.42,5.38,3.3
2021,0.81,Ideal,F,SI1,61.5,57.0,3422,6.01,6.06,3.71
2022,1.01,Premium,I,SI2,62.6,55.0,3818,6.43,6.38,4.01
2023,0.9,Very Good,D,SI1,62.3,58.0,4497,6.14,6.16,3.83
2024,0.44,Premium,H,SI2,59.6,60.0,759,4.95,4.93,2.96
2025,0.33,Premium,F,VS2,62.2,58.0,666,4.43,4.44,2.76
2026,1.68,Premium,F,SI1,60.7,62.0,12681,7.72,7.66,4.67
2027,0.76,Very Good,J,VS2,61.2,57.0,2206,5.86,5.91,3.6
2028,0.4,Ideal,G,VS2,61.2,57.0,1035,4.78,4.73,2.91
2029,0.72,Very Good,J,VS1,64.0,57.0,2066,5.67,5.71,3.64
2030,0.4,Good,F,SI1,63.3,58.0,687,4.69,4.72,2.98
2031,1.51,Premium,H,VS2,62.8,60.0,11268,7.28,7.25,4.56
2032,0.54,Premium,E,VS2,59.2,58.0,1847,5.35,5.32,3.16
2033,1.22,Ideal,E,VVS2,63.0,55.0,12036,6.83,6.78,4.29
2034,0.51,Ideal,H,VVS2,61.0,57.0,1574,5.22,5.18,3.17
2035,0.33,Premium,F,SI1,59.9,61.0,705,4.47,4.44,2.67
2036,1.02,Ideal,I,SI2,62.7,57.0,3913,6.43,6.4,4.02
2037,0.7,Premium,I,SI2,62.1,60.0,1724,5.65,5.62,3.5
2038,0.52,Very Good,E,SI2,62.9,56.0,1120,5.12,5.15,3.23
2039,1.0,Good,H,SI2,63.2,60.0,3740,6.27,6.3,3.97
2040,0.72,Very Good,E,VVS1,61.2,57.0,4847,5.73,5.78,3.53
2041,0.53,Ideal,D,VVS2,62.2,56.0,2407,5.19,5.23,3.24
2042,1.14,Ideal,D,SI2,61.4,56.0,5650,6.77,6.69,4.13
2043,0.7,Good,E,SI1,57.5,62.0,2498,5.81,5.85,3.35
2044,1.34,Ideal,H,IF,60.9,57.0,11109,7.09,7.19,4.35
2045,2.0,Very Good,H,SI1,63.3,59.0,16872,8.02,8.0,5.07
2046,0.5,Ideal,F,VS1,62.5,57.0,1710,5.06,5.09,3.17
2047,0.7,Fair,G,I1,67.3,57.0,956,5.53,5.38,3.68
2048,0.91,Ideal,E,SI1,61.0,57.0,4392,6.2,6.26,3.8
2049,0.27,Ideal,F,VS2,60.3,56.0,577,4.24,4.27,2.56
2050,1.0,Premium,F,SI2,59.8,58.0,3640,6.53,6.48,3.89
2051,0.72,Good,H,SI2,64.1,58.0,1799,5.68,5.65,3.63
2052,1.02,Good,E,I1,63.1,60.0,3051,6.31,6.4,4.01
2053,1.51,Very Good,I,SI1,63.5,57.0,8214,7.19,7.24,4.58
2054,0.51,Ideal,H,VS1,62.6,57.0,1438,5.09,5.13,3.2
2055,0.82,Premium,I,SI1,62.6,57.0,2405,5.98,5.94,3.73
2056,0.65,Ideal,G,VS1,60.6,60.0,2242,5.58,5.61,3.39
2057,0.32,Premium,D,SI1,60.9,60.0,589,4.39,4.41,2.68
2058,0.32,Premium,E,VVS2,61.5,58.0,1080,4.42,4.36,2.7
2059,1.2,Good,I,VS1,61.7,62.0,5818,6.65,6.74,4.13
2060,0.33,Ideal,E,VS2,60.3,57.0,928,4.54,4.51,2.73
2061,0.45,Good,D,VS2,63.7,61.0,1197,4.81,4.73,3.04
2062,2.06,Ideal,I,SI1,61.9,56.0,16626,8.17,8.19,5.06
2063,0.6,Ideal,E,SI1,61.2,57.0,2069,5.43,5.45,3.33
2064,1.08,Premium,F,VS2,62.1,59.0,7637,6.59,6.54,4.08
2065,0.58,Good,E,VS1,58.6,64.0,2185,5.4,5.46,3.18
2066,0.7,Ideal,I,VS1,61.5,56.0,2924,5.71,5.75,3.52
2067,1.23,Premium,D,VS2,62.6,52.0,9257,6.93,6.88,4.32
2068,1.0,Premium,F,I1,62.4,59.0,3344,6.34,6.38,3.97
2069,0.43,Very Good,D,SI1,63.4,55.0,993,4.84,4.78,3.05
2070,0.31,Ideal,G,SI2,60.5,57.0,408,4.36,4.4,2.65
2071,0.24,Very Good,I,VVS1,62.3,57.0,336,3.95,3.98,2.47
2072,1.14,Premium,G,SI1,62.3,59.0,5650,6.69,6.66,4.16
2073,0.56,Ideal,G,VVS1,62.3,55.0,2164,5.31,5.25,3.29
2074,1.21,Premium,H,VS1,62.3,58.0,7094,6.77,6.84,4.24
2075,1.01,Premium,E,SI1,58.2,59.0,5366,6.59,6.54,3.82
2076,1.02,Premium,I,VS2,62.0,58.0,4459,6.44,6.47,4.0
2077,0.31,Ideal,H,IF,62.3,55.0,789,4.32,4.35,2.7
2078,0.53,Ideal,D,VS2,62.1,55.0,1956,5.2,5.17,3.22
2079,0.34,Ideal,H,IF,61.6,55.0,844,4.51,4.55,2.78
2080,1.01,Fair,E,SI1,64.7,59.0,4181,6.23,6.11,3.99
2081,0.9,Good,F,SI2,63.2,58.0,3318,6.09,6.12,3.86
2082,0.38,Premium,F,SI1,62.7,58.0,898,4.62,4.6,2.89
2083,0.51,Premium,E,VS2,62.5,60.0,1590,5.08,5.1,3.18
2084,1.05,Very Good,D,VS2,62.9,57.0,6373,6.39,6.51,4.06
2085,1.01,Good,D,SI1,63.8,58.0,5543,6.38,6.34,4.06
2086,1.1,Ideal,E,SI2,59.4,54.0,4071,6.79,6.74,4.02
2087,0.79,Very Good,F,SI1,62.8,59.0,2878,5.86,5.89,3.69
2088,0.92,Premium,F,SI1,62.2,59.0,4194,6.21,6.14,3.84
2089,0.9,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74
2090,0.3,Ideal,E,VVS1,61.4,56.0,895,4.33,4.37,2.67
2091,0.55,Very Good,E,VVS2,60.4,56.0,2399,5.36,5.38,3.24
2092,0.71,Ideal,F,SI2,61.2,55.0,2365,5.77,5.79,3.54
2093,1.1,Ideal,F,VS2,61.4,56.0,7453,6.64,6.68,4.09
2094,0.52,Good,F,VS1,64.2,58.0,1841,5.1,5.02,3.25
2095,0.31,Ideal,E,VS1,61.8,56.0,734,4.34,4.37,2.69
2096,1.0,Very Good,F,VS2,61.1,60.0,7343,6.4,6.46,3.93
2097,1.0,Very Good,E,SI1,63.5,61.0,5174,6.33,6.24,3.99
2098,0.3,Ideal,G,VS2,61.8,54.0,545,4.34,4.37,2.69
2099,0.51,Ideal,F,SI2,62.7,57.0,1046,5.08,5.1,3.19
2100,0.3,Ideal,E,VVS1,61.7,57.0,1071,4.32,4.34,2.67
2101,1.52,Premium,G,VS2,62.0,58.0,13483,7.33,7.39,4.56
2102,0.73,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58
2103,0.51,Very Good,E,VVS1,59.7,59.0,2369,5.19,5.2,3.1
2104,0.52,Very Good,E,SI2,61.1,57.0,1146,5.2,5.24,3.19
2105,0.7,Very Good,J,VS1,60.9,58.0,1904,5.66,5.73,3.47
2106,0.5,Very Good,F,SI1,62.3,60.0,1250,5.07,5.11,3.17
2107,0.71,Premium,F,VS2,60.8,58.0,2694,5.79,5.76,3.51
2108,0.31,Ideal,G,VVS1,62.3,54.0,789,4.37,4.4,2.73
2109,0.3,Ideal,D,VVS2,61.6,56.0,1041,4.32,4.35,2.67
2110,0.51,Good,E,SI1,63.6,59.0,1241,5.13,5.06,3.24
2111,0.41,Premium,F,VS2,62.4,56.0,1107,4.77,4.75,2.97
2112,1.08,Ideal,I,VS2,61.9,57.0,5172,6.54,6.61,4.07
2113,0.61,Very Good,I,VS2,63.4,55.0,1401,5.46,5.42,3.45
2114,0.7,Very Good,E,SI1,63.2,60.0,2777,5.6,5.51,3.51
2115,0.58,Ideal,G,VS2,62.3,53.7,1632,5.35,5.38,3.34
2116,1.19,Ideal,F,VVS1,61.9,57.0,12776,6.84,6.79,4.22
2117,0.51,Ideal,G,SI1,61.7,54.0,1237,5.14,5.2,3.19
2118,2.0,Very Good,J,VS1,61.0,51.6,13203,8.14,8.18,4.97
2119,0.47,Good,E,VVS1,64.0,62.0,1690,4.9,4.97,3.16
2120,0.75,Ideal,D,VS2,62.4,55.0,3456,5.83,5.8,3.63
2121,1.01,Premium,J,SI2,61.7,58.0,3563,6.44,6.4,3.96
2122,1.01,Very Good,G,VS1,63.2,58.0,6618,6.38,6.34,4.02
2123,0.91,Very Good,F,VS2,60.8,57.0,4606,6.24,6.25,3.8
2124,1.01,Good,E,SI1,63.6,57.0,5251,6.27,6.3,4.0
2125,0.31,Ideal,I,VS2,62.1,53.7,447,4.37,4.4,2.72
2126,2.02,Premium,J,SI1,61.6,58.0,12431,8.14,8.1,5.0
2127,0.9,Very Good,I,VS2,59.3,59.0,3992,6.27,6.3,3.73
2128,1.0,Ideal,I,SI1,59.8,57.0,4200,6.5,6.44,3.87
2129,2.03,Very Good,G,SI1,60.1,60.0,18630,8.09,8.18,4.89
2130,0.43,Ideal,D,VS1,62.1,56.0,1264,4.87,4.85,3.02
2131,0.72,Ideal,E,VS2,60.8,57.0,3091,5.79,5.82,3.53
2132,0.71,Ideal,G,SI1,62.8,56.0,2342,5.72,5.75,3.6
2133,0.3,Ideal,F,VS1,62.3,54.0,615,4.31,4.33,2.69
2134,1.09,Premium,D,SI2,61.9,61.0,3961,6.58,6.54,4.06
2135,1.01,Premium,J,SI2,62.5,62.0,3563,6.41,6.36,3.99
2136,0.5,Ideal,J,VS1,61.4,58.0,1134,5.14,5.09,3.15
2137,0.56,Ideal,G,IF,61.7,55.0,2298,5.29,5.34,3.28
2138,0.31,Ideal,D,SI1,60.8,56.0,732,4.37,4.32,2.64
2139,0.53,Ideal,F,VVS2,61.3,57.0,2160,5.2,5.24,3.2
2140,0.5,Premium,G,I1,62.2,59.0,1020,5.07,5.03,3.14
2141,0.51,Good,D,SI2,57.7,60.0,1202,5.31,5.26,3.05
2142,1.01,Ideal,G,VS2,61.7,57.0,6104,6.48,6.45,3.99
2143,0.33,Premium,G,VVS2,59.5,60.0,752,4.52,4.55,2.7
2144,0.4,Good,F,SI1,63.6,57.0,945,4.7,4.67,2.98
2145,0.36,Ideal,F,SI1,60.1,56.0,600,4.62,4.67,2.79
2146,0.3,Premium,H,VS1,60.4,61.0,675,4.34,4.3,2.61
2147,0.94,Ideal,F,VS2,61.2,57.0,7120,6.29,6.33,3.86
2148,0.38,Ideal,G,SI1,61.0,55.0,723,4.69,4.73,2.87
2149,0.3,Ideal,H,IF,60.8,56.0,1013,4.37,4.35,2.65
2150,1.52,Good,J,VS2,63.1,61.0,6982,7.19,7.23,4.55
2151,0.74,Very Good,E,SI1,61.0,58.0,2929,5.82,5.85,3.56
2152,1.17,Premium,H,I1,62.8,58.0,3669,6.71,6.69,4.21
2153,0.33,Premium,J,VS1,62.8,58.0,557,4.41,4.38,2.76
2154,2.02,Ideal,J,SI2,62.2,57.0,12736,8.11,8.18,5.07
2155,2.06,Premium,I,SI2,62.2,60.0,11190,8.14,8.1,5.05
2156,1.09,Good,G,SI2,57.4,61.0,3424,6.82,6.75,3.89
2157,1.5,Good,E,SI2,63.9,58.0,9072,7.26,7.21,4.62
2158,0.51,Premium,H,SI1,61.9,56.0,1116,5.13,5.12,3.17
2159,1.51,Premium,J,VVS2,62.6,59.0,8770,7.31,7.33,4.58
2160,0.95,Premium,G,SI2,60.5,62.0,3671,6.44,6.36,3.88
2161,1.12,Very Good,D,SI1,62.2,59.0,5966,6.65,6.67,4.14
2162,1.04,Very Good,E,SI2,60.7,59.0,4472,6.5,6.54,3.96
2163,0.32,Premium,H,VS1,61.7,58.0,720,4.44,4.38,2.72
2164,0.79,Ideal,E,SI1,61.9,55.0,3256,5.97,5.89,3.67
2165,0.91,Very Good,F,SI1,62.2,57.0,4108,6.19,6.25,3.87
